Date, MSFT Price,APPL Price,MSFT Log Price,AAPL Log Price,MSFT Log Return,AAPL Log Return
25-Sep-15,43.94,114.71,3.782825067,4.742407204,0.000682982,-0.002524924
28-Sep-15,43.29,112.44,3.767921661,4.722419746,-0.014903406,-0.019987458
29-Sep-15,43.44,109.06,3.771380676,4.691898189,0.003459014,-0.030521557
30-Sep-15,44.26,110.3,3.790081335,4.703203926,0.018700659,0.011305737
1-Oct-15,44.61,109.58,3.797958049,4.696654876,0.007876715,-0.00654905
2-Oct-15,45.57,110.38,3.819249605,4.703928958,0.021291556,0.007274082
5-Oct-15,46.63,110.78,3.842244111,4.707546253,0.022994506,0.003617295
6-Oct-15,46.75,111.31,3.844814256,4.712319102,0.002570145,0.004772849
7-Oct-15,46.8,110.78,3.845883203,4.707546253,0.001068947,-0.004772849
8-Oct-15,47.45,109.5,3.859676525,4.695924549,0.013793322,-0.011621703
9-Oct-15,47.11,112.12,3.852485293,4.719569726,-0.007191232,0.023645177
12-Oct-15,47,111.6,3.850147602,4.71492105,-0.002337691,-0.004648676
13-Oct-15,46.89,111.79,3.847804433,4.716622111,-0.002343169,0.001701061
14-Oct-15,46.68,110.21,3.843315807,4.702387637,-0.004488626,-0.014234475
15-Oct-15,47.01,111.86,3.850360345,4.717248089,0.007044538,0.014860453
16-Oct-15,47.51,111.04,3.860940215,4.709890497,0.01057987,-0.007357593
19-Oct-15,47.62,111.73,3.863252841,4.716085247,0.002312626,0.00619475
20-Oct-15,47.77,113.77,3.866397827,4.734178867,0.003144986,0.01809362
21-Oct-15,47.2,113.76,3.854393893,4.734090966,-0.012003935,-8.79005E-05
22-Oct-15,48.03,115.5,3.871825816,4.74927053,0.017431923,0.015179564
23-Oct-15,52.87,119.08,3.96783607,4.779795536,0.096010255,0.030525006
26-Oct-15,54.25,115.28,3.993602992,4.747363952,0.025766922,-0.032431584
27-Oct-15,53.69,114.55,3.983226764,4.741011409,-0.010376228,-0.006352543
28-Oct-15,53.98,119.27,3.988613608,4.781389831,0.005386843,0.040378422
29-Oct-15,53.36,120.53,3.977061402,4.791898685,-0.011552206,0.010508854
30-Oct-15,52.64,119.5,3.963476287,4.783316371,-0.013585115,-0.008582313
2-Nov-15,53.24,121.18,3.974809994,4.797277044,0.011333707,0.013960672
3-Nov-15,54.15,122.57,3.991757973,4.808682295,0.01694798,0.011405252
4-Nov-15,54.4,122,3.996364154,4.804021045,0.00460618,-0.004661251
5-Nov-15,54.38,120.92,3.995996439,4.79512917,-0.000367715,-0.008891875
6-Nov-15,54.92,121.06,4.005877581,4.79628629,0.009881142,0.001157121
9-Nov-15,54.16,120.57,3.991942629,4.792230497,-0.013934952,-0.004055793
10-Nov-15,53.51,116.77,3.979868552,4.760206188,-0.012074076,-0.032024309
11-Nov-15,53.65,116.11,3.982481469,4.754538018,0.002612917,-0.00566817
12-Nov-15,53.32,115.72,3.976311495,4.75117348,-0.006169974,-0.003364538
13-Nov-15,52.84,112.34,3.96726848,4.721529987,-0.009043016,-0.029643493
16-Nov-15,53.76,114.18,3.984529696,4.737776151,0.017261217,0.016246163
17-Nov-15,52.97,113.69,3.969725716,4.733475446,-0.014803981,-0.004300704
18-Nov-15,53.85,117.29,3.986202404,4.764649501,0.016476688,0.031174054
19-Nov-15,53.94,118.78,3.987872318,4.777273043,0.001669914,0.012623542
20-Nov-15,54.19,119.3,3.99249639,4.781641329,0.004624072,0.004368287
23-Nov-15,54.19,117.75,3.99249639,4.768563733,0,-0.013077596
24-Nov-15,54.25,118.88,3.993602992,4.778114581,0.001106603,0.009550848
25-Nov-15,53.69,118.03,3.983226764,4.770938829,-0.010376228,-0.007175752
27-Nov-15,53.93,117.81,3.987686909,4.769073157,0.004460145,-0.001865672
30-Nov-15,54.35,118.3,3.995444614,4.773223771,0.007757704,0.004150614
1-Dec-15,55.22,117.34,4.011325207,4.765075703,0.015880593,-0.008148067
2-Dec-15,55.21,116.28,4.011144096,4.756001076,-0.00018111,-0.009074628
3-Dec-15,54.2,115.2,3.992680908,4.746669748,-0.018463188,-0.009331327
4-Dec-15,55.91,119.03,4.023743255,4.779375562,0.031062347,0.032705814
7-Dec-15,55.81,118.28,4.021953065,4.773054695,-0.00179019,-0.006320867
8-Dec-15,55.79,118.23,4.021594642,4.77263188,-0.000358423,-0.000422815
9-Dec-15,54.98,115.62,4.006969483,4.750308952,-0.014625159,-0.022322928
10-Dec-15,55.27,116.17,4.012230266,4.755054636,0.005260783,0.004745684
11-Dec-15,54.06,113.18,3.990094541,4.728979472,-0.022135725,-0.026075164
14-Dec-15,55.14,112.48,4.009875406,4.722775428,0.019780865,-0.006204044
15-Dec-15,55.2,110.49,4.010962953,4.704925019,0.001087548,-0.017850409
16-Dec-15,56.13,111.34,4.027670429,4.712588583,0.016707476,0.007663564
17-Dec-15,55.7,108.98,4.019980147,4.691164379,-0.007690282,-0.021424204
18-Dec-15,54.13,106.03,3.991388561,4.663722073,-0.028591586,-0.027442306
21-Dec-15,54.83,107.33,4.004237489,4.6759082,0.012848929,0.012186128
22-Dec-15,55.35,107.23,4.013676659,4.67497606,0.00943917,-0.00093214
23-Dec-15,55.82,108.61,4.022132228,4.687763484,0.008455569,0.012787424
24-Dec-15,55.67,108.03,4.019441402,4.682408966,-0.002690826,-0.005354518
28-Dec-15,55.95,106.82,4.024458435,4.671145175,0.005017033,-0.011263791
29-Dec-15,56.55,108.74,4.035125203,4.688959712,0.010666768,0.017814537
30-Dec-15,56.31,107.32,4.030872139,4.675815026,-0.004253063,-0.013144686
31-Dec-15,55.48,105.26,4.016022595,4.65643348,-0.014849544,-0.019381546
4-Jan-16,54.8,105.35,4.003690194,4.65728814,-0.012332401,0.00085466
5-Jan-16,55.05,102.71,4.008241863,4.631909483,0.004551669,-0.025378657
6-Jan-16,54.05,100.7,3.989909544,4.6121458,-0.018332319,-0.019763683
7-Jan-16,52.17,96.45,3.954507617,4.569024739,-0.035401927,-0.04312106
8-Jan-16,52.33,96.96,3.95756982,4.574298522,0.003062203,0.005273783
11-Jan-16,52.3,98.53,3.956996371,4.59036107,-0.000573449,0.016062548
12-Jan-16,52.78,99.96,3.966132331,4.604770106,0.00913596,0.014409036
13-Jan-16,51.64,97.39,3.944296566,4.578723536,-0.021835765,-0.02604657
14-Jan-16,53.11,99.52,3.972365234,4.600358629,0.028068668,0.021635093
15-Jan-16,50.99,97.13,3.931629535,4.576050287,-0.040735699,-0.024308342
19-Jan-16,50.56,96.66,3.92316075,4.571199666,-0.008468785,-0.004850621
20-Jan-16,50.79,96.79,3.927699485,4.572543683,0.004538735,0.001344017
21-Jan-16,50.48,96.3,3.921577218,4.567468319,-0.006122267,-0.005075364
22-Jan-16,52.29,101.42,3.956805148,4.61927031,0.03522793,0.051801992
25-Jan-16,51.79,99.44,3.94719708,4.599554447,-0.009608068,-0.019715863
26-Jan-16,52.17,99.99,3.954507617,4.605070181,0.007310537,0.005515734
27-Jan-16,51.22,93.42,3.936130081,4.537105455,-0.018377536,-0.067964726
28-Jan-16,52.06,94.09,3.9523969,4.544251771,0.016266819,0.007146316
29-Jan-16,55.09,97.34,4.008968211,4.578210004,0.056571312,0.033958233
1-Feb-16,54.71,96.43,4.002046508,4.568817357,-0.006921703,-0.009392648
2-Feb-16,53,94.48,3.970291914,4.548388172,-0.031754595,-0.020429185
3-Feb-16,52.16,96.35,3.954315918,4.567987395,-0.015975996,0.019599223
4-Feb-16,52,96.6,3.951243719,4.570578741,-0.003072199,0.002591346
5-Feb-16,50.16,94.02,3.915217896,4.543507526,-0.036025822,-0.027071216
8-Feb-16,49.41,95.01,3.900152833,4.553982149,-0.015065063,0.010474624
9-Feb-16,49.28,94.99,3.897518319,4.553771623,-0.002634514,-0.000210526
10-Feb-16,49.71,94.27,3.90620612,4.546163005,0.008687801,-0.007608617
11-Feb-16,49.69,93.7,3.905803706,4.540098189,-0.000402414,-0.006064816
12-Feb-16,50.5,93.99,3.921973336,4.543188394,0.016169631,0.003090204
16-Feb-16,51.09,96.64,3.933588783,4.570992734,0.011615447,0.027804341
17-Feb-16,52.42,98.12,3.959288198,4.586191219,0.025699415,0.015198485
18-Feb-16,52.19,96.26,3.954890906,4.567052864,-0.004397292,-0.019138356
19-Feb-16,51.82,96.04,3.947776175,4.564764771,-0.007114731,-0.002288093
22-Feb-16,52.65,96.88,3.963666239,4.573473099,0.015890063,0.008708328
23-Feb-16,51.18,94.69,3.935348831,4.550608398,-0.028317408,-0.022864701
24-Feb-16,51.36,96.1,3.938859659,4.565389316,0.003510829,0.014780918
25-Feb-16,52.1,96.76,3.953164949,4.572233686,0.014305289,0.00684437
26-Feb-16,51.3,96.91,3.937690752,4.573782713,-0.015474197,0.001549027
29-Feb-16,50.88,96.69,3.929469919,4.571509984,-0.008220833,-0.002272728
1-Mar-16,52.58,100.53,3.962335819,4.61045619,0.0328659,0.038946206
2-Mar-16,52.95,100.75,3.969348072,4.612642201,0.007012253,0.00218601
3-Mar-16,52.35,101.5,3.957951937,4.620058798,-0.011396135,0.007416598
4-Mar-16,52.03,103.01,3.951820475,4.634826071,-0.006131462,0.014767272
7-Mar-16,51.03,101.87,3.932413695,4.623697491,-0.01940678,-0.01112858
8-Mar-16,51.65,101.03,3.944490196,4.615417502,0.0120765,-0.008279988
9-Mar-16,52.84,101.12,3.96726848,4.61630793,0.022778284,0.000890428
10-Mar-16,52.05,101.17,3.952204795,4.61680227,-0.015063685,0.00049434
11-Mar-16,53.07,102.26,3.971611797,4.62751859,0.019407002,0.010716319
14-Mar-16,53.17,102.52,3.973494328,4.630057901,0.001882531,0.002539312
15-Mar-16,53.59,104.58,3.981362484,4.649952329,0.007868156,0.019894427
16-Mar-16,54.35,105.97,3.995444614,4.663156035,0.01408213,0.013203706
17-Mar-16,54.66,105.8,4.00113218,4.661550519,0.005687567,-0.001605516
18-Mar-16,53.49,105.92,3.979494721,4.662684092,-0.02163746,0.001133573
21-Mar-16,53.86,105.91,3.986388087,4.662589677,0.006893367,-9.44153E-05
22-Mar-16,54.07,106.72,3.990279503,4.670208582,0.003891416,0.007618905
23-Mar-16,53.97,106.13,3.988428337,4.664664758,-0.001851167,-0.005543824
24-Mar-16,54.21,105.67,3.992865393,4.66032103,0.004437057,-0.004343727
28-Mar-16,53.54,105.19,3.980429038,4.655768239,-0.012436355,-0.004552792
29-Mar-16,54.71,107.68,4.002046508,4.679163866,0.02161747,0.023395627
30-Mar-16,55.05,109.56,4.008241863,4.696472344,0.006195355,0.017308478
31-Mar-16,55.23,108.99,4.011506284,4.691256135,0.003264421,-0.005216209
1-Apr-16,55.57,109.99,4.017643487,4.700389453,0.006137203,0.009133318
4-Apr-16,55.43,111.12,4.015120963,4.710610698,-0.002522524,0.010221246
5-Apr-16,54.56,109.81,3.999301014,4.6987516,-0.01581995,-0.011859099
6-Apr-16,55.12,110.96,4.009512627,4.709169776,0.010211613,0.010418176
7-Apr-16,54.46,108.54,3.997466487,4.687118769,-0.012046139,-0.022051007
8-Apr-16,54.42,108.66,3.996731733,4.688223741,-0.000734754,0.001104972
11-Apr-16,54.31,109.02,3.994708372,4.691531352,-0.002023361,0.003307611
12-Apr-16,54.65,110.44,4.000949215,4.704472387,0.006240843,0.012941035
13-Apr-16,55.35,112.04,4.013676659,4.71885595,0.012727445,0.014383563
14-Apr-16,55.36,112.1,4.013857311,4.71939133,0.000180652,0.00053538
15-Apr-16,55.65,109.85,4.019082078,4.699115799,0.005224766,-0.020275531
18-Apr-16,56.46,107.48,4.033532423,4.677304784,0.014450345,-0.021811015
19-Apr-16,56.39,106.91,4.032291838,4.671987359,-0.001240585,-0.005317425
20-Apr-16,55.59,107.13,4.018003329,4.67404305,-0.014288509,0.002055691
21-Apr-16,55.78,105.97,4.021415382,4.663156035,0.003412053,-0.010887015
22-Apr-16,51.78,105.68,3.947003974,4.66041566,-0.074411408,-0.002740375
25-Apr-16,52.11,105.08,3.953356869,4.654721965,0.006352895,-0.005693695
26-Apr-16,51.44,104.35,3.94041608,4.647750634,-0.012940789,-0.006971331
27-Apr-16,50.94,97.82,3.93064847,4.583129055,-0.00976761,-0.064621578
28-Apr-16,49.9,94.83,3.910021003,4.552085815,-0.020627467,-0.03104324
29-Apr-16,49.87,93.74,3.90941962,4.540524992,-0.000601383,-0.011560822
2-May-16,50.61,93.64,3.924149185,4.539457643,0.014729566,-0.00106735
3-May-16,49.78,95.18,3.907613297,4.555769836,-0.016535888,0.016312193
4-May-16,49.87,94.19,3.90941962,4.545314019,0.001806323,-0.010455817
5-May-16,49.94,93.24,3.910822285,4.535176814,0.001402665,-0.010137205
6-May-16,50.39,92.72,3.919792743,4.529584199,0.008970458,-0.005592615
9-May-16,50.07,92.79,3.913422026,4.530338875,-0.006370716,0.000754676
10-May-16,51.02,93.42,3.932217713,4.537105455,0.018795686,0.00676658
11-May-16,51.05,92.51,3.932805545,4.527316747,0.000587832,-0.009788708
12-May-16,51.51,90.34,3.941775964,4.50358033,0.008970419,-0.023736417
13-May-16,51.08,90.52,3.933393031,4.505570821,-0.008382932,0.001990491
16-May-16,51.83,93.88,3.947969132,4.542017371,0.014576101,0.03644655
17-May-16,50.51,93.49,3.922171336,4.537854479,-0.025797796,-0.004162892
18-May-16,50.81,94.56,3.928093186,4.549234554,0.005921849,0.011380075
19-May-16,50.32,94.2,3.918402612,4.545420182,-0.009690573,-0.003814372
20-May-16,50.62,95.22,3.924346755,4.556190004,0.005944143,0.010769822
23-May-16,50.03,96.43,3.912622826,4.568817357,-0.01172393,0.012627353
24-May-16,51.59,97.9,3.943327855,4.58394655,0.03070503,0.015129193
25-May-16,52.12,99.62,3.953548752,4.601362948,0.010220897,0.017416398
26-May-16,51.89,100.41,3.949126093,4.609261804,-0.004422659,0.007898856
27-May-16,52.32,100.35,3.957378707,4.608664075,0.008252614,-0.000597729
31-May-16,53,99.86,3.970291914,4.603769205,0.012913206,-0.00489487
1-Jun-16,52.85,98.46,3.967457712,4.589650374,-0.002834201,-0.014118831
2-Jun-16,52.48,97.72,3.960432145,4.582106246,-0.007025568,-0.007544128
3-Jun-16,51.79,97.92,3.94719708,4.584150819,-0.013235064,0.002044572
6-Jun-16,52.13,98.63,3.953740599,4.591375475,0.006543518,0.007224656
7-Jun-16,52.1,99.03,3.953164949,4.595422835,-0.00057565,0.00404736
8-Jun-16,52.04,98.94,3.952012654,4.594513606,-0.001152295,-0.000909229
9-Jun-16,51.62,99.65,3.943909194,4.601664047,-0.008103459,0.007150441
10-Jun-16,51.48,98.83,3.941193383,4.593401202,-0.002715812,-0.008262844
13-Jun-16,50.14,97.34,3.914819093,4.578210004,-0.02637429,-0.015191198
14-Jun-16,49.83,97.46,3.908617212,4.579442037,-0.00620188,0.001232033
15-Jun-16,49.69,97.14,3.905803706,4.576153237,-0.002813507,-0.0032888
16-Jun-16,50.39,97.55,3.919792743,4.580365067,0.013989037,0.00421183
17-Jun-16,50.13,95.33,3.914619631,4.557344557,-0.005173111,-0.023020511
20-Jun-16,50.07,95.1,3.913422026,4.55492897,-0.001197605,-0.002415587
21-Jun-16,51.19,95.91,3.9355442,4.563410252,0.022122174,0.008481282
22-Jun-16,50.99,95.55,3.931629535,4.559649671,-0.003914665,-0.003760581
23-Jun-16,51.91,96.1,3.94951145,4.565389316,0.017881915,0.005739645
24-Jun-16,49.83,93.4,3.908617212,4.536891345,-0.040894238,-0.028497971
27-Jun-16,48.43,92.04,3.880119456,4.522223265,-0.028497756,-0.01466808
28-Jun-16,49.44,93.59,3.900759813,4.53892354,0.020640357,0.016700275
29-Jun-16,50.54,94.4,3.922765102,4.547541073,0.022005289,0.008617533
30-Jun-16,51.17,95.6,3.935153423,4.56017282,0.012388321,0.012631747
1-Jul-16,51.16,95.89,3.934957977,4.563201701,-0.000195446,0.003028881
5-Jul-16,51.17,94.99,3.935153423,4.553771623,0.000195446,-0.009430078
6-Jul-16,51.38,95.53,3.939248992,4.559440334,0.004095569,0.005668711
7-Jul-16,51.38,95.94,3.939248992,4.563722996,0,0.004282662
8-Jul-16,52.3,96.68,3.956996371,4.571406556,0.017747379,0.00768356
11-Jul-16,52.59,96.98,3.962525988,4.574504772,0.005529617,0.003098216
12-Jul-16,53.21,97.42,3.974246349,4.579031528,0.011720361,0.004526757
13-Jul-16,53.51,96.87,3.979868552,4.573369873,0.005622204,-0.005661655
14-Jul-16,53.74,98.79,3.984157603,4.592996385,0.004289051,0.019626512
15-Jul-16,53.7,98.78,3.983413002,4.592895155,-0.000744602,-0.00010123
18-Jul-16,53.96,99.83,3.988243031,4.603468739,0.00483003,0.010573584
19-Jul-16,53.09,99.87,3.971988587,4.60386934,-0.016254445,0.000400601
20-Jul-16,55.91,99.96,4.023743255,4.604770106,0.051754668,0.000900766
21-Jul-16,55.8,99.43,4.021773869,4.599453879,-0.001969386,-0.005316227
22-Jul-16,56.57,98.66,4.035478809,4.591679596,0.01370494,-0.007774283
25-Jul-16,56.73,97.34,4.038303171,4.578210004,0.002824362,-0.013469591
26-Jul-16,56.76,96.67,4.038831852,4.571303116,0.000528681,-0.006906888
27-Jul-16,56.19,102.95,4.028738805,4.634243433,-0.010093047,0.062940317
28-Jul-16,56.21,104.34,4.029094677,4.647654798,0.000355872,0.013411364
29-Jul-16,56.68,104.21,4.037421415,4.646408094,0.008326738,-0.001246704
1-Aug-16,56.58,106.05,4.035655566,4.663910681,-0.001765849,0.017502587
2-Aug-16,56.58,104.48,4.035655566,4.648995666,0,-0.014915015
3-Aug-16,56.97,105.79,4.042524813,4.661455997,0.006869248,0.012460331
4-Aug-16,57.39,105.87,4.049870072,4.662211926,0.007345259,0.000755929
5-Aug-16,57.96,107.48,4.059753117,4.677304784,0.009883045,0.015092857
8-Aug-16,58.06,108.37,4.061476959,4.685551298,0.001723841,0.008246514
9-Aug-16,58.2,108.81,4.063885355,4.689603242,0.002408396,0.004051944
10-Aug-16,58.02,108,4.060787779,4.682131227,-0.003097576,-0.007472015
11-Aug-16,58.3,107.93,4.065602093,4.681482869,0.004814315,-0.000648358
12-Aug-16,57.94,108.18,4.059407992,4.683796506,-0.006194101,0.002313638
15-Aug-16,58.12,109.48,4.062509839,4.695741884,0.003101846,0.011945378
16-Aug-16,57.44,109.38,4.050740925,4.694828058,-0.011768914,-0.000913826
17-Aug-16,57.56,109.22,4.052827882,4.693364197,0.002086957,-0.001463861
18-Aug-16,57.6,109.08,4.053522568,4.692081558,0.000694686,-0.001282639
19-Aug-16,57.62,109.36,4.05386973,4.694645192,0.000347162,0.002563634
22-Aug-16,57.67,108.51,4.054737108,4.686842335,0.000867378,-0.007802858
23-Aug-16,57.89,108.85,4.058544658,4.689970788,0.00380755,0.003128453
24-Aug-16,57.95,108.03,4.05958057,4.682408966,0.001035912,-0.007561821
25-Aug-16,58.17,107.57,4.063369758,4.678141798,0.003789188,-0.004267168
26-Aug-16,58.03,106.94,4.060960118,4.67226793,-0.00240964,-0.005873869
29-Aug-16,58.1,106.82,4.062165664,4.671145175,0.001205546,-0.001122755
30-Aug-16,57.89,106,4.058544658,4.663439094,-0.003621006,-0.007706081
31-Aug-16,57.46,106.1,4.051089054,4.664382046,-0.007455605,0.000942952
1-Sep-16,57.59,106.73,4.053348942,4.670302281,0.002259888,0.005920235
